time;player;headline;playerlink;
12/30/2015 1:28:33 PM;Enes Kanter;Kanter scored 23 points (9-12 FG, 5-6 FT) to go with eight rebounds, two steals, and one assist across 22 minutes in Tuesday's 131-123 win over the Bucks.;http://stats.nba.com/player/player/#!/202683;
12/30/2015 1:28:33 PM;D.J. Augustin;Augustin (coach's decision) didn't see the court in Tuesday's 131-123 win over the Bucks.;http://stats.nba.com/player/player/#!/201571;
12/30/2015 1:28:33 PM;Cameron Payne;Payne scored a career-high 16 points (5-6 FG, 2-3 3Pt, 4-4 FT) to go with three assists, three rebounds, and a steal across 16 minutes in Tuesday's 131-123 win over the Bucks.;http://stats.nba.com/player/player/#!/1626166;
12/30/2015 4:06:54 AM;Kevin Durant;Durant scored 26 points (6-18 FG, 1-7 3Pt, 13-13 FT) with six rebounds, eight assists, one steal and a block through 39 minutes in a 131-123 victory over the Bucks on Tuesday.;http://stats.nba.com/player/player/#!/201142;
12/30/2015 4:06:51 AM;Russell Westbrook;Westbrook scored 27 points (10-22 FG, 0-2 3Pt, 7-8 FT) with seven rebounds, seven assists, and five steals through 35 minutes in a 131-123 victory over the Bucks on Tuesday.;http://stats.nba.com/player/player/#!/201566;
12/28/2015 3:08:38 PM;Serge Ibaka;Ibaka tallied 19 points (9-13 FG, 0-1 3Pt, 1-1 FT), four rebounds, three blocks, and one assist across 31 minutes in Sunday's 122-112 win over the Nuggets.;http://stats.nba.com/player/player/#!/201586;
12/28/2015 3:08:38 PM;D.J. Augustin;Augustin played a season-low six minutes in Sunday's 122-112 win over the Nuggets, finishing with no points (0-1 FG, 0-1 3Pt) and one assist.;http://stats.nba.com/player/player/#!/201571;
12/27/2015 10:13:21 PM;Enes Kanter;Kanter contributed 21 points (7-8 FG, 7-8 FT), eight rebounds, one steal, and one block in 25 minutes during the Thunder's 122-112 win versus the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/202683;
12/27/2015 9:48:33 PM;Russell Westbrook;Westbrook recorded 30 points (11-18 FG, 2-3 3Pt, 6-6 FT), 12 assists, nine rebounds, and one steal in 38 minutes during the Thunder's 122-112 win versus the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/201566;
12/27/2015 9:48:33 PM;Kevin Durant;Durant scored 26 points (11-21 FG, 3-5 3Pt, 1-1 FT), dropped 10 dimes, collected five rebounds, and recorded one block in 39 minutes during the Thunder's 122-112 win over the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/201142;
12/26/2015 2:43:24 PM;Steven Adams;Adams finished with three points (1-4 FG, 1-2 FT) and four rebounds over 13 minutes in Friday's 105-96 loss to the Bulls.;http://stats.nba.com/player/player/#!/203500;
12/25/2015 6:54:19 PM;Russell Westbrook;Westbrook scored 26 points (9-23 FG, 1-7 3Pt, 7-13 FT) while adding eight assists, seven rebounds and six steals in 40 minutes during Friday's loss to the Bulls.;http://stats.nba.com/player/player/#!/201566;
12/25/2015 6:54:19 PM;Enes Kanter;Kanter scored 14 points (6-12 FG, 2-2 FT) while adding a team-high 13 rebounds in 26 minutes off the bench during Friday's loss to the Bulls.;http://stats.nba.com/player/player/#!/202683;
12/25/2015 6:28:28 PM;Kevin Durant;Durant scored 29 points (11-21 FG, 1-6 3Pt, 6-6 FT) while adding nine rebounds, seven assists, a steal and a block in 42 minutes during Friday's loss to the Bulls.;http://stats.nba.com/player/player/#!/201142;
12/24/2015 4:48:55 PM;Dion Waiters;Waiters was held to two points (1-8 FG, 0-3 3Pt), one rebound, and one assist over 16 minutes in Wednesday's 120-85 win over the Lakers.;http://stats.nba.com/player/player/#!/203079;
12/24/2015 4:53:32 AM;Russell Westbrook;Westbrook barely missed a triple-double in Wednesday's blowout win against the Lakers, posting 23 points (10-19 FG, 0-1 3Pt, 3-5 FT), eight rebounds, eight assists, and two steals in 30 minutes.;http://stats.nba.com/player/player/#!/201566;
12/24/2015 4:53:32 AM;Enes Kanter;Kanter posted 16 points (8-12 FG), 11 rebounds, and two blocks in 22 minutes in Wednesday's blowout win against the Lakers.;http://stats.nba.com/player/player/#!/202683;
12/24/2015 4:53:32 AM;Andre Roberson;Roberson posted a season-high 15 points (7-9 FG, 0-1 3Pt, 1-2 FT), seven rebounds, four blocks, three assists, and two steals in 26 minutes in Wednesday's blowout win against the Lakers.;http://stats.nba.com/player/player/#!/203460;
