time;player;headline;playerlink;
1/25/2016 4:08:11 PM;Brandon Knight;Knight (groin) has been ruled out for the entirety of the Suns' upcoming four-game road trip, the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202688;
1/24/2016 3:08:18 PM;P.J. Tucker;Tucker (chest) covered 39 minutes and provided 16 points (6-13 FG, 3-5 3Pt, 1-2 FT), six rebounds, two assists, one steal, and one block.;http://stats.nba.com/player/player/#!/200782;
1/24/2016 1:28:21 PM;Brandon Knight;Knight underwent a second opinion on his strained groin in Los Angeles on Saturday, Paul Coro of the Arizona Republic reports. "Based on me getting more information from other eyes and ears on the situation, I'm definitely encouraged about doing what is b;http://stats.nba.com/player/player/#!/202688;
1/24/2016 12:38:51 PM;Mirza Teletovic;Teletovic returned from an ankle injury for Saturday's game against the Hawks, finishing with six points (2-5 FG, 2-5 3Pt), three rebounds and two steals over 15 minutes.;http://stats.nba.com/player/player/#!/203141;
1/24/2016 10:33:16 AM;Archie Goodwin;Goodwin tallied a season-high 24 points (7-17 FG, 2-3 3Pt, 8-9 FT), four assist, two blocks, two steals, and one rebound across 41 minutes in Saturday's 98-95 win over the Hawks.;http://stats.nba.com/player/player/#!/203462;
1/24/2016 10:33:16 AM;Tyson Chandler;Chandler tallied 13 points (3-10 FG, 7-10 FT) to go with a franchise-record tying 27 rebounds (13 offensive), five assists, two blocks, and one steal across 44 minutes in Saturday's 98-95 win over the Hawks.;http://stats.nba.com/player/player/#!/2199;
1/24/2016 10:33:16 AM;Alex Len;Len compiled 16 points (6-10 FG, 4-4 FT), 12 rebounds, and five assists across 35 minutes in Saturday's 98-95 win over the Hawks.;http://stats.nba.com/player/player/#!/203458;
1/23/2016 8:23:22 PM;Alex Len;Len will start Saturday's contest against the Hawks, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203458;
1/23/2016 7:58:26 PM;Mirza Teletovic;Teletovic (ankle) will attempt to play Saturday against the Hawks, Craig Grialou of ArizonaSports.com reports.;http://stats.nba.com/player/player/#!/203141;
1/23/2016 7:33:19 PM;P.J. Tucker;Tucker (chest) will play in Saturday's game against the Hawks, Craig Grialou of ArizonaSports.com reports.;http://stats.nba.com/player/player/#!/200782;
1/23/2016 7:08:21 PM;Markieff Morris;Morris (shoulder) has been ruled out for Saturday's game against Atlanta, Chris Vivlamore of the AJC reports.;http://stats.nba.com/player/player/#!/202693;
1/23/2016 7:08:21 PM;Mirza Teletovic;Teletovic (ankle) is listed as questionable for Saturday's game against the Hawks, Chris Vivlamore of the Atlanta Journal-Constitution reports.;http://stats.nba.com/player/player/#!/203141;
1/23/2016 4:38:21 PM;Brandon Knight;Knight (hip) will not play Saturday versus the Hawks, Paul Cora of The Arizona Republics reports.;http://stats.nba.com/player/player/#!/202688;
1/23/2016 4:38:21 PM;Jon Leuer;Leuer (back) will sit out again Saturday versus the Hawks, Paul Cora of The Arizona Republics reports.;http://stats.nba.com/player/player/#!/202720;
1/23/2016 4:38:20 PM;Markieff Morris;Morris (shoudler) is probable to play Saturday versus the Hawks, Paul Cora of The Arizona Republics reports.;http://stats.nba.com/player/player/#!/202693;
1/23/2016 4:38:20 PM;P.J. Tucker;Tucker (chest) is probable to play Saturday versus the Hawks, Paul Cora of The Arizona Republics reports.;http://stats.nba.com/player/player/#!/200782;
1/22/2016 1:33:43 PM;Alex Len;Len posted 13 points (6-14 FG, 1-2 FT), eight rebounds, four assists, two blocks and a steal over 35 minutes in Thursday's 117-89 loss to the Spurs.;http://stats.nba.com/player/player/#!/203458;
1/22/2016 1:33:43 PM;T.J. Warren;Warren (knee) posted 18 points (8-13 FG, 2-2 3Pt), a rebound and a steal over 33 minutes in Thursday's 117-89 loss to the Spurs.;http://stats.nba.com/player/player/#!/203933;
1/22/2016 1:08:41 PM;Archie Goodwin;Goodwin posted 20 points (5-14 FG, 2-5 3Pt, 8-10 FT), three rebounds, two assists, a steal and a block over 39 minutes in Thursday's 117-89 loss to the Spurs.;http://stats.nba.com/player/player/#!/203462;
1/22/2016 1:08:40 PM;Devin Booker;Booker tallied 24 points (8-16 FG, 2-6 3Pt, 6-7 FT), five assists and a rebound over 44 minutes in Thursday's 117-89 loss to the Spurs.;http://stats.nba.com/player/player/#!/1626164;
1/22/2016 1:08:40 PM;Tyson Chandler;Chandler posted eight points (3-7 FG, 2-2 FT), 20 rebounds, four assists and a block over 36 minutes in Thursday's 117-89 loss to the Spurs.;http://stats.nba.com/player/player/#!/2199;
1/21/2016 11:23:25 PM;P.J. Tucker;Tucker was forced to head to the locker room with a sternum injury after attempting to take a charge from Kawhi Leonard in Thursday's game against San Antonio and is questionable to return, Craig Grialou of arizonasports.com reports.;http://stats.nba.com/player/player/#!/200782;
1/21/2016 9:45:01 PM;Mirza Teletovic;Teletovic (ankle) has been ruled out of Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/203141;
1/21/2016 9:45:01 PM;Archie Goodwin;Goodwin will draw the start at point guard during Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/203462;
1/21/2016 9:45:01 PM;Alex Len;Len is in the starting lineup for Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/203458;
1/21/2016 9:18:32 PM;Brandon Knight;Knight (hip) has been ruled out of Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/202688;
1/21/2016 9:18:32 PM;Markieff Morris;Morris (shoulder) has been ruled out of Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/202693;
1/21/2016 9:18:31 PM;Jon Leuer;Leuer (back) has been ruled out of Thursday's game against the Spurs, Craig Grialou of 98.7 FM Arizona Sports reports.;http://stats.nba.com/player/player/#!/202720;
1/21/2016 5:08:23 PM;T.J. Warren;Warren (knee) will be available for Thursday's game against the Spurs, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203933;
1/21/2016 4:18:21 PM;Mirza Teletovic;Teletovic (ankle) is questionable for Thursday's game against the Spurs, Paul Coro of azcentral.com reports.;http://stats.nba.com/player/player/#!/203141;
1/21/2016 3:53:23 PM;Jon Leuer;Leuer (back) is doubtful for Thursday's game against the Spurs, Paul Coro of azcentral.com reports.;http://stats.nba.com/player/player/#!/202720;
1/21/2016 3:53:22 PM;Markieff Morris;Morris (shoulder) is considered questionable for Thursday's game against the Spurs, Paul Coro of azcentral.com reports.;http://stats.nba.com/player/player/#!/202693;
1/21/2016 3:53:22 PM;Brandon Knight;Knight is questionable for Thursday's game against the Spurs with a strained hip, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202688;
1/20/2016 4:08:29 PM;Brandon Knight;Knight registered 21 points (8-22 FG, 2-9 3Pt, 3-3 FT), eight rebounds, four assists, and one steal across 41 minutes in Tuesday's 97-94 loss to the Pacers. He also turned the ball over a season-high eight times.;http://stats.nba.com/player/player/#!/202688;
1/20/2016 4:08:29 PM;Tyson Chandler;Chandler was held to three points (0-3 FG, 3-4 FT), but pulled down 14 rebounds and added a blocked shot across 27 minutes in Tuesday's 97-94 loss to the Pacers.;http://stats.nba.com/player/player/#!/2199;
1/20/2016 3:43:27 PM;Jon Leuer;Leuer (back) missed Wednesday's practice, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/20/2016 3:43:27 PM;Mirza Teletovic;Teletovic (ankle) missed Wednesday's practice, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203141;
1/20/2016 3:43:27 PM;T.J. Warren;Warren is dealing with an knee injury and was forced to sit out Wednesday's practice, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203933;
1/20/2016 3:18:27 PM;Markieff Morris;Morris (shoulder) was held out of Wednesday's practice, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202693;
1/20/2016 2:28:26 PM;Cory Jefferson;Jefferson signed a 10-day contract with the Suns on Wednesday, Shams Charania of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/203928;
1/20/2016 1:08:17 AM;Devin Booker;Booker contributed 32 points (9-16 FG, 6-11 3Pt, 8-8 FT) and two assists in 40 minutes during the Suns' 97-94 loss to the Pacers on Tuesday.;http://stats.nba.com/player/player/#!/1626164;
