time;player;headline;playerlink;
1/18/2016 11:13:25 AM;Clint Capela;Capela scored 14 points (6-8 FG, 2-2 FT) while adding 11 rebounds and a steal in 23 minutes during Sunday's win over the Lakers.;http://stats.nba.com/player/player/#!/203991;
1/18/2016 11:13:25 AM;Dwight Howard;Howard scored 14 points (6-11 FG, 2-3 FT) while adding 15 rebounds, three blocks and a steal in 26 minutes during Sunday's win over the Lakers.;http://stats.nba.com/player/player/#!/2730;
1/18/2016 11:13:24 AM;James Harden;Harden scored a game-high 31 points (10-17 FG, 4-7 3Pt, 7-10 FT) while adding five assists and three rebounds in just 27 minutes during Sunday's win over the Lakers.;http://stats.nba.com/player/player/#!/201935;
1/17/2016 9:28:16 PM;Patrick Beverley;Beverley (ankle) will be available for Sunday's game against the Lakers, although coach J.B. Bickerstaff may not ultimately utilize the guard, broadcaster Craig Ackerman reports.;http://stats.nba.com/player/player/#!/201976;
1/17/2016 9:28:16 PM;Jason Terry;Terry (illness) will start against the Lakers on Sunday, broadcaster Craig Ackerman reports.;http://stats.nba.com/player/player/#!/1891;
1/17/2016 8:38:17 PM;Dwight Howard;Howard (oblique) will play Sunday against the Lakers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/2730;
1/17/2016 8:38:17 PM;Jason Terry;Terry (illness) will play Sunday against the Lakers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/1891;
1/17/2016 2:48:19 PM;Patrick Beverley;Beverley (ankle) will be a game-time decision for Sunday's tilt with the Lakers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/17/2016 2:48:19 PM;Dwight Howard;Howard (oblique) will be a game-time call for Sunday's contest against the Lakers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/2730;
1/17/2016 2:23:22 PM;Jason Terry;Terry is questionable for Sunday's game against the Lakers due to an illness, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/1891;
1/16/2016 2:13:21 PM;Patrick Beverley;Beverley is questionable for Sunday's game against the Lakers with a left ankle sprain, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/16/2016 1:48:26 PM;Dwight Howard;Howard is questionable for Sunday's game with an oblique strain, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/2730;
1/16/2016 3:48:25 AM;Dwight Howard;Howard registered 14 points (4-9 FG, 6-10 FT), 11 rebounds, an assist, two steals and two blocks over 34 minutes in Friday's 91-77 loss to the Cavaliers.;http://stats.nba.com/player/player/#!/2730;
1/16/2016 3:48:25 AM;Patrick Beverley;Beverley (personal) collected 13 points (5-8 FG, 3-4 3Pt), three rebounds, three assists and a steal over 28 minutes in Friday's 91-77 loss to the Cavaliers.;http://stats.nba.com/player/player/#!/201976;
1/16/2016 3:48:24 AM;James Harden;Harden could only post 11 points (2-10 FG, 7-7 FT), five rebounds, five assists, a block and three steals over 38 minutes in Friday's 91-77 loss to the Cavaliers.;http://stats.nba.com/player/player/#!/201935;
1/15/2016 8:45:03 PM;K.J. McDaniels;McDaniels was recalled by the Rockets on Friday.;http://stats.nba.com/player/player/#!/203909;
1/15/2016 1:38:32 PM;Patrick Beverley;Beverley (personal) was back with the team during shootaround Friday and expects to play in Friday's game against the Cavaliers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/14/2016 12:33:32 AM;Terrence Jones;Jones managed 16 points (7-11 FG, 1-4 3Pt, 1-2 FT), nine rebounds, one assist, and one steal in 34 minutes during the Rockets' 107-104 win over the Timberwolves on Wednesday.;http://stats.nba.com/player/player/#!/203093;
1/14/2016 12:33:32 AM;Ty Lawson;Lawson (ankle, suspension) totaled six points (2-6 FG, 1-1 3Pt, 1-2 FT), three assists, two steals, and one rebound in 22 minutes during the Rockets' 107-104 win against the Timberwolves on Wednesday.;http://stats.nba.com/player/player/#!/201951;
1/14/2016 12:08:42 AM;James Harden;Harden had 27 points (8-22 FG, 2-10 3Pt, 9-11 FT), 11 assists, three rebounds, and one steal in 35 minutes during the Rockets' 107-104 win over the Timberwolves on Wednesday.;http://stats.nba.com/player/player/#!/201935;
1/13/2016 5:53:41 PM;Patrick Beverley;Beverley will miss Wednesday's game against the Timberwolves for personal reasons.;http://stats.nba.com/player/player/#!/201976;
1/13/2016 1:18:37 PM;Marcus Thornton;Thornton scored 16 points (5-10 FG, 3-5 3Pt, 3-3 FT) to go with two rebounds and one assist across 15 minutes in Tuesday's win over the Grizzlies.;http://stats.nba.com/player/player/#!/201977;
1/13/2016 1:18:37 PM;Donatas Motiejunas;Motiejunas (back) has yet to resume working out, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/202700;
1/13/2016 12:03:32 PM;Ty Lawson;Lawson has completed his three-game suspension and will reclaim a spot in the Rockets' rotation during Wednesday's game against the Timberwolves, according to interim coach J.B. Bickerstaff, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201951;
1/13/2016 7:53:39 AM;Terrence Jones;Jones scored 20 points (6-10 FG, 3-5 3Pt, 5-6 FT) with four rebounds, three assists, three steals, and a block over 30 minutes in a 107-91 victory over the Grizzlies on Tuesday.;http://stats.nba.com/player/player/#!/203093;
1/13/2016 7:28:21 AM;Dwight Howard;Howard scored 17 points (6-10 FG, 5-5 FT) with 14 rebounds, two blocks, one assist, and a steal over 38 minutes in a 107-91 victory over the Grizzlies on Tuesday.;http://stats.nba.com/player/player/#!/2730;
1/13/2016 7:28:21 AM;James Harden;Harden scored 25 points (6-13 FG, 4-9 3Pt, 9-10 FT) with five rebounds, five assists, and a steal over 33 minutes in a 107-91 victory over the Grizzlies on Tuesday.;http://stats.nba.com/player/player/#!/201935;
1/11/2016 2:38:30 PM;Sam Dekker;Dekker (back) was observed shooting at practice Monday for the first time since undergoing back surgery in November, Calvin Watkins of ESPN reports.;http://stats.nba.com/player/player/#!/1626155;
1/11/2016 12:33:30 PM;Trevor Ariza;Ariza scored a season-high 24 points (8-14 FG, 5-9 3Pt, 3-4 FT) while adding five rebounds in 42 minutes during Sunday's win over the Pacers.;http://stats.nba.com/player/player/#!/2772;
