time;player;headline;playerlink;
1/1/2016 3:38:33 AM;Ryan Anderson;Anderson managed 17 points (7-11 FG, 1-3 3Pt, 2-2 FT) and four rebounds over 29 minutes in Thursday's 95-89 loss to the Clippers.;http://stats.nba.com/player/player/#!/201583;
12/31/2015 7:43:30 PM;Quincy Pondexter;Coach Alvin Gentry stated Thursday that Pondexter (knee) is "probably a couple weeks" away from returning, Jim Eichenhofer of NBA.com reports.;http://stats.nba.com/player/player/#!/202347;
12/31/2015 6:53:40 PM;Jrue Holiday;Holiday will no longer be on a minutes restriction, starting Thursday against the Clippers, John Reid of the Times-Picayune reports.;http://stats.nba.com/player/player/#!/201950;
12/30/2015 10:08:18 AM;Toney Douglas;Douglas has made just three appearances this month with the Pelicans at full strength.;http://stats.nba.com/player/player/#!/201962;
12/30/2015 9:43:29 AM;Alonzo Gee;Gee remains the starter in New Orleans, but has played a very limited role in the offense.;http://stats.nba.com/player/player/#!/202087;
12/30/2015 9:43:29 AM;Kendrick Perkins;Perkins has played a very bit part in the New Orleans rotation since his return to action, appearing in five of the team's last nine games.;http://stats.nba.com/player/player/#!/2570;
12/28/2015 10:14:00 PM;Norris Cole;Cole had his best game of 2015-16 in Monday's 104-89 loss to the Magic, scoring a season-high 17 points (8-14 FG, 1-2 3Pt) with eight rebounds and three assists over 30 minutes.;http://stats.nba.com/player/player/#!/202708;
12/28/2015 9:49:13 PM;Anthony Davis;Davis scored 20 points (9-16 FG, 0-2 3Pt, 2-5 FT) with eight rebounds in Monday's 104-89 loss to the Magic.;http://stats.nba.com/player/player/#!/203076;
12/27/2015 1:28:32 PM;Eric Gordon;Gordon scored 26 points (10-12 FG, 6-8 3Pt) while adding five assists, two rebounds and a steal in 40 minutes during Saturday's win over the Rockets.;http://stats.nba.com/player/player/#!/201569;
12/27/2015 1:03:35 PM;Anthony Davis;Davis scored 24 points (8-16 FG, 1-2 3Pt, 7-8 FT) while adding 13 rebounds, three blocks and two assists in 38 minutes during Saturday's win over the Rockets.;http://stats.nba.com/player/player/#!/203076;
12/26/2015 1:28:24 PM;Omer Asik;Asik finished with two points (1-1 FG), three rebounds, and an assist across 18 minutes in Friday's 94-88 overtime loss to the Heat.;http://stats.nba.com/player/player/#!/201600;
12/26/2015 1:03:22 PM;Jrue Holiday;Holiday tallied nine points (4-9 FG, 1-3 3Pt), three boards, two assists, and two turnovers across 27 minutes in Friday's 94-88 overtime loss to the Heat.;http://stats.nba.com/player/player/#!/201950;
12/26/2015 1:03:22 PM;Tyreke Evans;Evans had an inefficient afternoon in the Pelicans' 94-88 loss to the Heat on Friday, finishing the contest with six points (2-9 FG, 0-1 3Pt, 2-2 FT), seven assists, six rebounds, and five turnovers across 35 minutes.;http://stats.nba.com/player/player/#!/201936;
12/26/2015 1:03:22 PM;Dante Cunningham;Cunningham played only six minutes in Friday's 94-88 overtime loss to the Heat, finishing with no points (0-1 FG) and one rebound.;http://stats.nba.com/player/player/#!/201967;
12/26/2015 1:03:22 PM;Luke Babbitt;Babbitt (coach's decision) didn't see the floor in Friday's 94-88 overtime loss to the Heat.;http://stats.nba.com/player/player/#!/202337;
12/26/2015 12:38:24 PM;Alexis Ajinca;Ajinca (coach's decision) didn't play in Friday's 94-88 loss to the Heat.;http://stats.nba.com/player/player/#!/201582;
12/26/2015 12:38:23 PM;Eric Gordon;Gordon produced 16 points (5-15 FG, 1-3 3Pt, 5-5 FT), three rebounds, two assists, and two steals across 43 minutes in Friday's 94-88 overtime loss to the Heat.;http://stats.nba.com/player/player/#!/201569;
12/25/2015 4:23:29 PM;Anthony Davis;Davis scored 29 points (13-29 FG, 1-2 3Pt, 2-3 FT) while adding 15 rebounds, four assists, four steals and three blocks in 50 minutes during Friday's OT loss to the Heat.;http://stats.nba.com/player/player/#!/203076;
12/25/2015 4:23:29 PM;Ryan Anderson;Anderson scored 18 points (7-14 FG, 3-6 3Pt, 1-1 FT) while adding eight rebounds and a steal in 37 minutes during Friday's OT loss to the Heat.;http://stats.nba.com/player/player/#!/201583;
12/25/2015 11:23:25 AM;Jrue Holiday;Holiday's minute restriction is expected to end next week, the Times-Picayune's John Reid reports.;http://stats.nba.com/player/player/#!/201950;
12/25/2015 10:58:26 AM;Alexis Ajinca;Ajinca (calf) was activated prior to Friday's game in Miami.;http://stats.nba.com/player/player/#!/201582;
